b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
35,44,48,21,42,6,28,19,31,22,1,0,9,5,042,196
25,12,42,44,20,33,27,20,31,22,2,0,10,6,132,176
2,21,4,24,44,35,27,20,30,23,3,1,11,0,123,130
8,11,33,37,21,4,27,20,30,23,0,2,12,1,222,114
46,25,47,36,29,13,27,20,30,23,1,3,0,2,312,196
24,11,14,20,18,5,26,20,30,24,2,4,1,0,024,92
11,41,29,7,18,6,26,20,29,25,3,5,2,0,123,112
24,38,5,46,14,7,26,20,29,25,4,6,3,0,213,134
33,42,27,11,15,1,26,21,29,24,5,0,4,1,141,129
14,41,29,30,47,18,25,21,29,25,6,1,5,0,024,179
40,2,12,28,35,25,25,21,29,25,7,2,0,1,312,142
5,26,33,10,37,31,25,21,29,25,8,3,0,2,312,142
35,12,40,20,4,8,25,21,28,26,9,4,1,0,213,119
41,45,32,33,11,21,25,21,28,26,0,5,2,1,033,183
21,28,31,7,22,4,25,20,29,26,1,6,0,2,510,113
33,21,41,6,27,9,25,21,28,26,2,0,1,3,051,137
45,13,40,27,44,17,26,21,27,26,0,1,2,4,222,186
10,39,26,15,28,33,25,22,27,26,1,0,3,5,231,151
12,22,28,14,9,1,25,22,28,25,2,1,0,6,321,86
35,15,42,30,41,8,26,22,27,25,0,2,1,7,033,171
37,4,7,3,24,13,25,22,28,25,1,3,0,8,420,88
21,49,7,10,33,27,25,23,28,24,2,0,1,9,230,147
12,32,41,43,40,22,24,23,29,24,3,1,0,10,312,190
4,36,35,17,31,29,23,23,29,25,4,2,1,0,213,152
34,6,10,5,28,17,23,23,29,25,5,3,0,1,312,100
44,33,37,5,8,30,23,22,29,26,6,4,1,0,123,157
